RECORD ID NUMBER,INPUT ADDRESS,TIGER ADDRESS RANGE MATCH INDICATOR,TIGER MATCH TYPE,TIGER OUTPUT ADDRESS,INTERPOLATED LONGITUDE AND LATITUDE,TIGERLINE ID,STATE CODE,COUNTY CODE,TRACT CODE
1125019,"5895 SW 137th Ave, Miami, FL, ",Match,Exact,"5895 SW 137TH AVE, MIAMI, FL, 33183","-80.414954490142,25.711966525597",116283047,12,086,017000
1438187,"3251 NW 183rd St, Miami Gardens, FL, ",Match,Exact,"3251 NW 183RD ST, MIAMI GARDENS, FL, 33056","-80.25555077182,25.940605341846",116027708,12,086,010024
1595819,"1450 Coral Ridge Dr, Coral Springs, FL, ",Match,Exact,"1450 CORAL RIDGE DR, CORAL SPRINGS, FL, 33071","-80.279851175514,26.248981665199",114690474,12,011,020318
975365,"3301 N State Rd 7, Lauderdale Lakes, FL, ",Match,Exact,"3301 N STATE RD 7, LAUDERDALE LAKES, FL, 33319","-80.203364985851,26.170922564477",640888616,12,011,050306
533380,"9050 Biscayne Blvd, Miami Shores, FL, ",Match,Exact,"9050 BISCAYNE BLVD, MIAMI SHORES, FL, 33138","-80.183831229455,25.858386730842",116255719,12,086,001205
1220472,"9055 Biscayne Blvd, Miami Shores, FL, ",Match,Exact,"9055 BISCAYNE BLVD, MIAMI SHORES, FL, 33138","-80.183688284656,25.858369065647",116255719,12,086,001206
427259,"14000 US Highway 1, Juno Beach, FL, ",Match,Exact,"14000 US HWY 1, JUNO BEACH, FL, 33408","-80.056489010351,26.881751325408",648363955,12,099,000406
709321,"5500 Military Trl, Jupiter, FL, ",Match,Exact,"5500 MILITARY TRL, JUPITER, FL, 33458","-80.103677904556,26.884622837109",115356253,12,099,000221
1220479,"640 N State Road 7, Plantation, FL, ",No_Match,,,,,,,
786372,"11253 Pines Blvd, Pembroke Pines, FL, ",Match,Exact,"11253 PINES BLVD, PEMBROKE PINES, FL, 33026","-80.297384276018,26.007892552294",114701347,12,011,110309
909863,"8831 SW 136th St, Miami, FL, ",No_Match,,,,,,,
786374,"8350 S Dixie Hwy, Miami, FL, ",Match,Exact,"8350 S DIXIE HWY, MIAMI, FL, 33143","-80.303033760517,25.693166853063",116282758,12,086,007609
909860,"2599 NW 14th Ave, Miami, FL, ",Match,Exact,"2599 NW 14TH AVE, MIAMI, FL, 33142","-80.219378197059,25.800385321193",116015466,12,086,002900
1484074,"1553 W Blue Heron Blvd, Riviera Beach, FL, ",Match,Exact,"1553 W BLUE HERON BLVD, RIVIERA BEACH, FL, 33404","-80.079848499678,26.781019641447",115523002,12,099,001404
1256431,"8100 N Miami Ave, Miami, FL, ",Match,Exact,"8100 N MIAMI AVE, MIAMI, FL, 33150","-80.19702760759,25.849080938196",116006215,12,086,001006
1539716,"9203 NW 77th Ave, Hialeah Gardens, FL, ",No_Match,,,,,,,
1125026,"90 NW 167th St, Miami, FL, ",Match,Non_Exact,"90 NE 167TH ST, MIAMI, FL, 33162","-80.19569815465,25.928216148595",116031108,12,086,000311
1292936,"3601 N Federal Highway, Pompano, FL, ",Match,Non_Exact,"3601 N FEDERAL HWY, POMPANO BEACH, FL, 33064","-80.097556216997,26.2756035058",114743823,12,011,010800
1292935,"6350 Stirling Rd, Hollywood, FL, ",No_Match,,,,,,,
1026956,"2121 N Dixie Hwy, Lake Worth, FL, ",Match,Exact,"2121 N DIXIE HWY, LAKE WORTH, FL, 33460","-80.056573606677,26.640091991885",115281173,12,099,005204
797037,"535 NE 24th St, Pompano Beach, FL, ",Match,Exact,"535 NE 24TH ST, POMPANO BEACH, FL, 33064","-80.115206038904,26.260905315802",114744529,12,011,030201
1139679,"4771 S Military Trl, Greenacres, FL, ",Match,Exact,"4771 S MILITARY TRL, GREENACRES, FL, 33463","-80.114156296783,26.607340616979",654842543,12,099,004702
1243102,"1043 W Flagler St, Miami, FL, ",Match,Exact,"1043 W FLAGLER ST, MIAMI, FL, 33130","-80.212116102309,25.773689102399",116016814,12,086,005202
1153987,"3336 Lake Worth Rd, Palm Springs, FL, ",Match,Exact,"3336 LAKE WORTH RD, PALM SPRINGS, FL, 33461","-80.094596359741,26.617631301726",635821479,12,099,004904
872896,"21880 State Road 7, Boca Raton, FL, ",Match,Exact,"21880 STATE HWY 7, BOCA RATON, FL, 33428","-80.203236812288,26.351852164905",115316507,12,099,007740
1153989,"11100 SW 216th St, Miami, FL, ",Match,Exact,"11100 SW 216TH ST, MIAMI, FL, 33170","-80.371221143735,25.566400074405",115994877,12,086,010622
934828,"901 Belvedere Rd, West Palm Beach, FL, ",Match,Exact,"901 BELVEDERE RD, WEST PALM BEACH, FL, 33405","-80.062633015635,26.690598062834",115562992,12,099,002800
1662337,"245 Ne 14th St, Miami, FL, ",Match,Exact,"245 NE 14TH ST, MIAMI, FL, 33132","-80.189969618769,25.788301605598",635786909,12,086,003710
909872,"8765 S Dixie Hwy, Miami, FL, ",No_Match,,,,,,,
1139672,"1700 Sheridan St, Hollywood, FL, ",Match,Exact,"1700 SHERIDAN ST, HOLLYWOOD, FL, 33020","-80.140137362066,26.033534180553",647898609,12,011,090304
802117,"291 W Mowry Dr, Homestead, FL, ",Match,Exact,"291 W MOWRY DR, HOMESTEAD, FL, 33030","-80.482337394484,25.469855884481",115991995,12,086,011301
740185,"290 Lock Rd, Deerfield Beach, FL, ",Match,Exact,"290 LOCK RD, DEERFIELD BEACH, FL, 33442","-80.126202487509,26.32120098571",638637863,12,011,010307
733891,"6969 Sunset Strip, Sunrise, FL, ",Match,Exact,"6969 SUNSET STRIP, SUNRISE, FL, 33313","-80.241697650921,26.154828052572",114704433,12,011,060208
249082,"1825 NE 185th St, N Miami Beach, FL, ",Match,Exact,"1825 NE 185TH ST, N MIAMI BEACH, FL, 33179","-80.164399583011,25.946078685296",116035616,12,086,009704
1569552,"7154 N Nob Hill Rd, Tamarac, FL, ",Match,Exact,"7154 N NOB HILL RD, TAMARAC, FL, 33321","-80.286558188124,26.213007758647",640934724,12,011,020415
1290300,"4076 Sw 69th Ave, Miramar, FL, ",Match,Exact,"4076 SW 69TH AVE, MIRAMAR, FL, 33023","-80.225444423794,25.972640647774",645588771,12,011,110502
1059868,"7781 Johnson St, Pembroke Pines, FL, ",Match,Exact,"7781 JOHNSON ST, PEMBROKE PINES, FL, 33024","-80.243628148024,26.016639741759",114712919,12,011,110313
872889,"10181 W Broward Blvd, Plantation, FL, ",Match,Exact,"10181 W BROWARD BLVD, PLANTATION, FL, 33324","-80.284812918436,26.120926611468",637287864,12,011,060608
1649383,"1905 NW 21st Ave, Fort Lauderdale, FL, ",Match,Exact,"1905 NW 21ST AVE, FORT LAUDERDALE, FL, 33311","-80.170634847665,26.151334742108",114720124,12,011,050800
1594500,"503 W Lantana Rd, Lantana, FL, ",Match,Exact,"503 W LANTANA RD, LANTANA, FL, 33462","-80.055488151007,26.586909836515",115526572,12,099,005501
253106,"202 W Hillsboro Blvd, Deerfield Bch, FL, ",Match,Exact,"202 W HILLSBORO BLVD, DEERFIELD BCH, FL, 33441","-80.103985691377,26.318565275423",637051284,12,011,010306
909889,"12650 SW 88th St, Miami, FL, ",Match,Exact,"12650 SW 88TH ST, MIAMI, FL, 33186","-80.400031077036,25.685856482981",647807555,12,086,019100
1583853,"350 Lincoln Rd, Miami Beach, FL, ",Match,Exact,"350 LINCOLN RD, MIAMI BEACH, FL, 33139","-80.131312449137,25.790625699667",116020524,12,086,004205
1264030,"625 S Dixie Hwy, Lake Worth Beach, FL, ",Match,Exact,"625 S DIXIE HWY, LAKE WORTH BEACH, FL, 33460","-80.057677848689,26.608243996846",115294301,12,099,005202
1141996,"336 N Congress Ave, Boynton Beach, FL, ",Match,Exact,"336 N CONGRESS AVE, BOYNTON BEACH, FL, 33426","-80.09043538278,26.52829182246",115286819,12,099,006012
1329831,"262 S Ocean Blvd, Manalapan, FL, ",Match,Exact,"262 S OCEAN BLVD, MANALAPAN, FL, 33462","-80.039167397617,26.583053314207",115295264,12,099,005412
1231181,"2560 NW 7th St, Miami, FL, ",Match,Exact,"2560 NW 7TH ST, MIAMI, FL, 33125","-80.238020437988,25.779408493769",116012114,12,086,005403
1282770,"1470 SW 6th St, Miami, FL, ",Match,Exact,"1470 SW 6TH ST, MIAMI, FL, 33135","-80.219023093651,25.767506913389",116016513,12,086,005304
695823,"8121 W 8th Ave, Hialeah, FL, ",Match,Exact,"8121 W 8TH AVE, HIALEAH, FL, 33014","-80.300015478492,25.896368480237",116025171,12,086,009325
1556300,"5233 N Dixie Hwy, Deerfield Beach, FL, ",Match,Exact,"5233 N DIXIE HWY, DEERFIELD BEACH, FL, 33064","-80.108084044539,26.295528954871",652508670,12,011,010702
987387,"4455 N State Rd 7, Lauderdale Lakes, FL, ",Match,Exact,"4455 N STATE RD 7, LAUDERDALE LAKES, FL, 33319","-80.203676174557,26.181658537292",629880392,12,011,050315
1255151,"320 Hibiscus St, Jupiter, FL, ",Match,Exact,"320 HIBISCUS ST, JUPITER, FL, 33458","-80.098108423283,26.934934734997",115261733,12,099,000202
873253,"1200 S Federal Hwy, Deerfield Beach, FL, ",No_Match,,,,,,,
1276099,"10 SW 14th Ave, Homestead, FL, ",Match,Exact,"10 SW 14TH AVE, HOMESTEAD, FL, 33030","-80.493661016578,25.469898797661",642891949,12,086,011205
575249,"3801 Turtle Creek Dr, Coral Springs, FL, ",Match,Exact,"3801 TURTLE CREEK DR, CORAL SPRINGS, FL, 33067","-80.206262995581,26.276606426657",114773245,12,011,020309
826023,"7910 NW 22nd Ave, Miami, FL, ",Match,Exact,"7910 NW 22ND AVE, MIAMI, FL, 33147","-80.233655601189,25.846461047207",116001286,12,086,001003
1640921,"3750 W 18th Ave, Hialeah, FL, ",Match,Exact,"3750 W 18TH AVE, HIALEAH, FL, 33012","-80.318639449729,25.855715920661",115956157,12,086,000705
1382029,"15260 SW 280th St, Homestead, FL, ",Match,Exact,"15260 SW 280TH ST, HOMESTEAD, FL, 33032","-80.438128607375,25.50665988562",640556890,12,086,010900
1541281,"16 N Krome Ave, Florida City, FL, ",No_Match,,,,,,,
1130371,"9310 SW 56th St, Miami, FL, ",Match,Exact,"9310 SW 56TH ST, MIAMI, FL, 33165","-80.345793181657,25.716242599467",648423661,12,086,008502
1463118,"4950 Okeechobee Blvd, West Palm Beach, FL, ",Match,Exact,"4950 OKEECHOBEE BLVD, WEST PALM BEACH, FL, 33417","-80.118270850129,26.706927274381",651263813,12,099,003102
1541278,"1500 N Krome Ave, Homestead, FL, ",No_Match,,,,,,,
1647541,"9430 NW 41st St, Doral, FL, ",Match,Exact,"9430 NW 41ST ST, DORAL, FL, 33178","-80.35021887075,25.811596011714",640556638,12,086,009010
763700,"7863 Pines Blvd, Pembroke Pines, FL, ",Match,Exact,"7863 PINES BLVD, PEMBROKE PINES, FL, 33024","-80.24531064077,26.009373466441",114731827,12,011,110313
1456827,"2072 S Military Trl, West Palm Beach, FL, ",Match,Exact,"2072 S MILITARY TRL, WEST PALM BEACH, FL, 33415","-80.112279581113,26.646576616666",115273051,12,099,004204
873238,"3565 NE 207th St, Miami, FL, ",Match,Exact,"3565 NE 207TH ST, MIAMI, FL, 33180","-80.130118184314,25.967834437297",631148580,12,086,000146
1313598,"3199 NW 62nd St, Miami, FL, ",Match,Exact,"3199 NW 62ND ST, MIAMI, FL, 33147","-80.249218520585,25.831035235365",116001006,12,086,000903
826017,"6701 SW 57th Ave, South Miami, FL, ",Match,Non_Exact,"6701 SW 57TH TER, SOUTH MIAMI, FL, 33143","-80.302280118213,25.716947051718",115978298,12,086,007605
1384699,"5875 NW 105th Ct, Doral, FL, ",Tie,,,,,,,
1464416,"24735 S Dixie Hwy, Homestead, FL, ",Match,Non_Exact,"24735 DIXIE HWY, HOMESTEAD, FL, 33032","-80.410109610096,25.537280945117",116279138,12,086,010502
1507358,"1051 Washington Ave, Miami Beach, FL, ",Match,Exact,"1051 WASHINGTON AVE, MIAMI BEACH, FL, 33139","-80.132611051005,25.781328046139",640556517,12,086,004404
538286,"19800 NW 2nd Ave, Miami, FL, ",Match,Exact,"19800 NW 2ND AVE, MIAMI, FL, 33169","-80.20573095755,25.955736721183",116029632,12,086,009906
1084041,"1840 N Federal Hwy, Hollywood, FL, ",Match,Exact,"1840 N FEDERAL HWY, HOLLYWOOD, FL, 33020","-80.143322799361,26.027569624954",114730493,12,011,090303
1512709,"5838 W 20th Ave, Hialeah, FL, ",Match,Exact,"5838 W 20TH AVE, HIALEAH, FL, 33016","-80.323848301023,25.875875521511",116060399,12,086,013600
1541262,"6720 SW 56th St, Miami, FL, ",Match,Exact,"6720 SW 56TH ST, MIAMI, FL, 33155","-80.302734409274,25.718265047692",115978295,12,086,007605
1622288,"398 W 9th St, Hialeah, FL, ",Match,Exact,"398 W 9TH ST, HIALEAH, FL, 33010","-80.289604134523,25.829623005849",629023345,12,086,001605
891901,"541 N State Road 7, Royal Palm Beach, FL, ",Match,Exact,"541 N STATE RD 7, ROYAL PALM BEACH, FL, 33411","-80.202058687804,26.686632592315",115562356,12,099,007813
891903,"1391 SE 17th St, Fort Lauderdale, FL, ",Match,Exact,"1391 SE 17TH ST, FORT LAUDERDALE, FL, 33316","-80.129254246728,26.100530668437",114730963,12,011,042301
1431529,"7194 W 12th Ave, Hialeah, FL, ",Match,Exact,"7194 W 12TH AVE, HIALEAH, FL, 33014","-80.307801946413,25.887827683517",116024925,12,086,009317
1522996,"4450 W Hillsboro Blvd, Coconut Creek, FL, ",Match,Exact,"4450 W HILLSBORO BLVD, COCONUT CREEK, FL, 33073","-80.184431061003,26.317389195964",640920116,12,011,010610
986023,"103 E Boynton Beach Blvd, Boynton Beach, FL, ",Match,Exact,"103 E BOYNTON BEACH BLVD, BOYNTON BEACH, FL, 33435","-80.064061497477,26.528973953516",115296305,12,099,006100
1432857,"10140 Northlake Blvd, West Palm Beach, FL, ",Match,Exact,"10140 NORTHLAKE BLVD, WEST PALM BEACH, FL, 33412","-80.197305057027,26.811477756733",647656631,12,099,980100
1292120,"6406 Lake Worth Rd, Greenacres, FL, ",Match,Exact,"6406 LAKE WORTH RD, GREENACRES, FL, 33463","-80.144079346348,26.619237803623",652250241,12,099,004819
551253,"19441 Sheridan St, Ft Lauderdale, FL, ",Match,Exact,"19441 SHERIDAN ST, FT LAUDERDALE, FL, 33332","-80.40769717225,26.029604881557",608971116,12,011,110347
1545619,"5300 45th St, West Palm Beach, FL, ",Match,Exact,"5300 45TH ST, WEST PALM BEACH, FL, 33407","-80.116812159026,26.76004430424",115267869,12,099,001907
1312242,"4675 NW 7th St, Miami, FL, ",Match,Exact,"4675 NW 7TH ST, MIAMI, FL, 33126","-80.271583315554,25.778762882399",116009953,12,086,005705
1578584,"17082 Collins Ave, Sunny Isles Beach, FL, ",Match,Exact,"17082 COLLINS AVE, SUNNY ISLES BEACH, FL, 33160","-80.121790067768,25.934422857856",609079602,12,086,000140
599230,"513 W Lucy St, Florida City, FL, ",No_Match,,,,,,,
258832,"2692 N Military Trl, West Palm Beach, FL, ",Match,Exact,"2692 N MILITARY TRL, WEST PALM BEACH, FL, 33409","-80.110569694063,26.716882969645",647655370,12,099,001917
1090709,"1250 SE 8th Ave, Hialeah, FL, ",Match,Exact,"1250 SE 8TH AVE, HIALEAH, FL, 33010","-80.264753976935,25.811364362619",116000367,12,086,001607
567665,"202 S Federal Hwy, Dania, FL, ",Match,Exact,"202 S FEDERAL HWY, DANIA, FL, 33004","-80.143601207344,26.048608374906",637620251,12,011,080102
841697,"6441 Stirling Rd, Davie, FL, ",Match,Exact,"6441 STIRLING RD, DAVIE, FL, 33314","-80.222965269905,26.04637198769",114715413,12,011,070102
862550,"21285 NW 37th Ave, Miami Gardens, FL, ",Match,Exact,"21285 NW 37TH AVE, MIAMI GARDENS, FL, 33056","-80.262401558763,25.968973080253",116025831,12,086,010025
965151,"3114 NW 17th Ave, Miami, FL, ",Match,Exact,"3114 NW 17TH AVE, MIAMI, FL, 33142","-80.223783315581,25.805479769562",116005326,12,086,002404
463735,"501 W Palm Dr, Florida City, FL, ",Match,Exact,"501 W PALM DR, FLORIDA CITY, FL, 33034","-80.483388695026,25.447726106943",115992355,12,086,011406
1304602,"2901 Griffin Rd, Fort Lauderdale, FL, ",No_Match,,,,,,,
1209299,"1730 S Military Trl, West Palm Beach, FL, ",Match,Exact,"1730 S MILITARY TRL, WEST PALM BEACH, FL, 33415","-80.112310656371,26.65184025658",644198127,12,099,004102
1255194,"4891 NW 183rd St, Miami Gardens, FL, ",No_Match,,,,,,,
376804,"1337 S Military Trl, Deerfield Beach, FL, ",Match,Exact,"1337 S MILITARY TRL, DEERFIELD BEACH, FL, 33442","-80.133732115232,26.300886448269",650076821,12,011,010407
849584,"780 W 17th St, Hialeah, FL, ",Match,Exact,"780 W 17TH ST, HIALEAH, FL, 33010","-80.297572912083,25.837040837701",115958244,12,086,000712
1370070,"1683 West Ave, Miami Beach, FL, ",Match,Exact,"1683 WEST AVE, MIAMI BEACH, FL, 33139","-80.142422220408,25.791853051911",611799073,12,086,004208
1238616,"901 E 10th Ave, Hialeah, FL, ",Match,Exact,"901 E 10TH AVE, HIALEAH, FL, 33010","-80.261507928612,25.833558744414",116288321,12,086,000805
412158,"15 S Ocean Blvd, Pompano Beach, FL, ",Match,Non_Exact,"15 N OCEAN BLVD, POMPANO BEACH, FL, 33062","-80.090997016025,26.232195485318",114696141,12,011,031204
1490897,"250 N Powerline Rd, Pompano Beach, FL, ",Match,Exact,"250 N POWERLINE RD, POMPANO BEACH, FL, 33069","-80.156200425272,26.233719226662",114694070,12,011,030500
529393,"2000 N Federal Hwy, Fort Lauderdale, FL, ",Match,Exact,"2000 N FEDERAL HWY, FORT LAUDERDALE, FL, 33305","-80.117516412682,26.1565441345",645846692,12,011,040702
1238614,"30378 S Dixie Hwy, Homestead, FL, ",Match,Non_Exact,"30378 DIXIE HWY, HOMESTEAD, FL, 33033","-80.460853879251,25.484830313102",116258055,12,086,011106
714752,"9105 S Dadeland Blvd, Miami, FL, ",Match,Exact,"9105 S DADELAND BLVD, MIAMI, FL, 33156","-80.314819664639,25.685555053837",648489622,12,086,007808
1562184,"718 George Bush Blvd, Delray Beach, FL, ",Match,Exact,"718 GEORGE BUSH BLVD, DELRAY BEACH, FL, 33483","-80.066086628858,26.47399583832",115297802,12,099,006401
408952,"2240 E Sunrise Blvd, Fort Lauderdale, FL, ",Match,Exact,"2240 E SUNRISE BLVD, FORT LAUDERDALE, FL, 33304","-80.117172159313,26.137682114228",114726042,12,011,040601
1301589,"5920 W Oakland Park Blvd, Lauderhill, FL, ",Match,Exact,"5920 W OAKLAND PARK BLVD, LAUDERHILL, FL, 33313","-80.228460229104,26.16463694932",637117208,12,011,060302
1399746,"590 NE 167th St, Miami, FL, ",Match,Exact,"590 NE 167TH ST, MIAMI, FL, 33162","-80.188483221871,25.928523315264",116031339,12,086,000311
1107138,"1900 N Federal Hwy, Hollywood, FL, ",Match,Exact,"1900 N FEDERAL HWY, HOLLYWOOD, FL, 33020","-80.143328589926,26.028160543828",114730491,12,011,090303
1210274,"18636 Sw 137th Avenue, Miami, FL, ",Match,Exact,"18636 SW 137TH AVE, MIAMI, FL, 33177","-80.413425398998,25.593716295241",655977463,12,086,010201
352848,"1400 Coral Ridge Dr, Coral Springs, FL, ",Match,Exact,"1400 CORAL RIDGE DR, CORAL SPRINGS, FL, 33071","-80.279699702215,26.248550981451",114690474,12,011,020318
1398411,"1906 Ponce de Leon Blvd, Coral Gables, FL, ",Match,Exact,"1906 PONCE DE LEON BLVD, CORAL GABLES, FL, 33134","-80.258883568521,25.755100470313",116010793,12,086,006206
839362,"4008 W Hillsboro Blvd, Deerfield Beach, FL, ",Match,Exact,"4008 W HILLSBORO BLVD, DEERFIELD BEACH, FL, 33442","-80.155047469959,26.317690065287",648260381,12,011,010402
517398,"5001 N Federal Hwy, Pompano Beach, FL, ",Match,Exact,"5001 N FEDERAL HWY, POMPANO BEACH, FL, 33064","-80.095063815949,26.292771562129",114743266,12,011,010800
1163233,"22100 S STATE RD 7, BOCA RATON, FL, ",Match,Non_Exact,"22100 STATE HWY 7, BOCA RATON, FL, 33428","-80.203188270456,26.348036903767",115336828,12,099,007736
1281416,"1410 N Krome Ave, Homestead, FL, ",No_Match,,,,,,,
1500762,"7878 NW 103rd St, Hialeah, FL, ",Match,Exact,"7878 NW 103RD ST, HIALEAH, FL, 33016","-80.325597737943,25.867086161875",625123497,12,086,013700
1500761,"1700 S Douglas Rd, Miramar, FL, ",Match,Exact,"1700 S DOUGLAS RD, MIRAMAR, FL, 33025","-80.263453959203,25.994042154838",653203770,12,011,110319
572191,"4610 S University Dr, Davie, FL, ",Match,Exact,"4610 S UNIVERSITY DR, DAVIE, FL, 33328","-80.251974907088,26.063469564865",645695683,12,011,070602
348837,"3140 W 76th St, Hialeah, FL, ",Match,Exact,"3140 W 76TH ST, HIALEAH, FL, 33018","-80.346883010189,25.89144399142",116060761,12,086,013202
998015,"6701 Miller Dr, Miami, FL, ",Match,Exact,"6701 MILLER DR, MIAMI, FL, 33155","-80.302341903405,25.718388223856",115978295,12,086,007605
1474673,"2301 Glades Rd, Boca Raton, FL, ",Match,Exact,"2301 GLADES RD, BOCA RATON, FL, 33431","-80.127954310747,26.368297857913",640587632,12,099,007009
866934,"6767 Pembroke Rd, Pembroke Pines, FL, ",Match,Exact,"6767 PEMBROKE RD, PEMBROKE PINES, FL, 33023","-80.223372662334,25.995240474665",114734301,12,011,110100
946899,"3053 N Ocean Blvd, Fort Lauderdale, FL, ",Match,Non_Exact,"3053 N OCEAN DR, FORT LAUDERDALE, FL, 33308","-80.100675819893,26.166505253941",638087580,12,011,040502
1163261,"5601 Johnson St, Hollywood, FL, ",No_Match,,,,,,,
1165890,"51 51 S Federal Hwy, Delray Beach, FL, ",Match,Non_Exact,"51 S FEDERAL HWY, DELRAY BEACH, FL, 33483","-80.066947843005,26.460730678924",115298213,12,099,006502
613903,"15700 SW 88th St, Miami, FL, ",Match,Exact,"15700 SW 88TH ST, MIAMI, FL, 33196","-80.446071919977,25.684387542199",115965510,12,086,018300
1606185,"4101 N State Road 7, Lauderdale Lakes, FL, ",Match,Exact,"4101 N STATE RD 7, LAUDERDALE LAKES, FL, 33319","-80.203596468867,26.177270390139",114707007,12,011,050315
1536714,"29220 SW 177th Ave, Homestead, FL, ",Match,Exact,"29220 SW 177TH AVE, HOMESTEAD, FL, 33030","-80.477655720198,25.494408603392",115991420,12,086,011204
1205719,"2615 S Dixie Hwy, West Palm Beach, FL, ",Match,Exact,"2615 S DIXIE HWY, WEST PALM BEACH, FL, 33401","-80.054430288636,26.690606672901",115279346,12,099,002702
607236,"5937 SW 41st St, West Park, FL, ",Match,Exact,"5937 SW 41ST ST, WEST PARK, FL, 33023","-80.203524450705,25.972916992183",114735414,12,011,100803
1366832,"7306 Lake Worth Rd, Lake Worth, FL, ",Match,Exact,"7306 LAKE WORTH RD, LAKE WORTH, FL, 33467","-80.162535575007,26.617503349837",115282837,12,099,004810
1155630,"3570 N State Road 7, Lauderdale Lakes, FL, ",Match,Non_Exact,"3570 STATE HWY 7, LAUDERDALE LAKES, FL, 33319","-80.203085498759,26.170120117818",636820208,12,011,050301
519117,"6570 N State Road 7, Coconut Creek, FL, ",Match,Non_Exact,"6570 STATE HWY 7, COCONUT CREEK, FL, 33073","-80.202054868072,26.310436807674",636803118,12,011,010609
1523404,"6600 NW 22nd Ave, Miami, FL, ",Match,Exact,"6600 NW 22ND AVE, MIAMI, FL, 33147","-80.233205208186,25.834757013605",116001608,12,086,001502
1290383,"7801 NW 95th St, Hialeah Gardens, FL, ",Match,Exact,"7801 NW 95TH ST, HIALEAH GARDENS, FL, 33016","-80.323161950746,25.859878590299",115955955,12,086,013700
